Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,Eircode,School Latitude,School Longitude,School Planning area,County,Local Authority,Principal Name,Email,Phone,Ethos/Religion,Patron,Post Primary School Type,Irish Classification - Post Primary,School Gender - Post Primary,Pupil Attendance Type,Fee Paying School (Y/N),Island Location (Y/N),Gaeltacht Area Location (Y/N),DEIS (Y/N),FEMALE,MALE,Total 2024-2025
2024,72430H,Scoil Ruain,Killenaule,Thurles,Co Tipperary,,E41XY95,52.571982,-7.677031,Killenaule,Tipperary,Tipperary (SR) County Council,JAMES WILLIAMS,jwilliams@tipperaryetb.ie,0529156332,MULTI DENOMINATIONAL,Tipperary ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,182,189,371
2024,72440K,Nenagh College,Dromin Road,Nenagh,Co Tipperary,,E45VF51,52.870121,-8.201893,Nenagh,Tipperary,Tipperary (NR) County Council,DAMIEN KENNEDY,bfitzgerald@tipperaryetb.ie,06731525,MULTI DENOMINATIONAL,Tipperary ETB,Vocational,Some pupils taught some subjects through Irish,Mixed,Day,N,N,N,N,211,157,368
2024,72450N,Newport College,Black Road,Newport,Co. Tipperary,,V94A3W4,52.71487,-8.406545,Newport,Tipperary,Tipperary (NR) County Council,DONAL MADDEN,info@newportcollege.ie,061378262,MULTI DENOMINATIONAL,Tipperary ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,144,220,364
2024,72480W,St. Ailbe's School,Rosanna Road,Tipperary Town,,,E34H596,52.478284,-8.156142,Tipperary,Tipperary,Tipperary (SR) County Council,RUAIDHRI DEVITT,officeadmin@ailbes.com,06251905,MULTI DENOMINATIONAL,Tipperary ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,322,332,654
2024,72490C,Coláiste Mhuire Co-Ed,Castlemeadows,Thurles,Co Tipperary,,E41W678,52.68412,-7.826,Thurles,Tipperary,Tipperary (NR) County Council,MR DENIS QUINN,colaistemhuire@tipperaryetb.ie,050421734,MULTI DENOMINATIONAL,Tipperary ETB,Vocational,Some pupils taught all subjects through Irish,Mixed,Day,N,N,N,Y,165,403,568
2024,72520I,Coláiste Naomh Cormac,Kilcormac,Co Offaly,,,R42R726,53.179377,-7.720217,Kilcormac,Offaly,Offaly County Council,MS. VICTORIA GUINAN (ACTING),mail@cnckilcormac.ie,0579135048,MULTI DENOMINATIONAL,Laois & Offaly ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,145,161,306
2024,72530L,Ardscoil Chiaráin Naofa,Frederick St.,Clara,Co. Offaly,,R35H974,53.34063,-7.612434,Clara,Offaly,Offaly County Council,MR ROGER GEAGAN,secretary@ascnclara.ie,0579331231,MULTI DENOMINATIONAL,Laois & Offaly ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,162,169,331
2024,72540O,Oaklands Community College,Sr. Senan Avenue,Edenderry,Co. Offaly,,R45R727,53.337128,-7.062685,Edenderry,Offaly,Offaly County Council,BRIAN KEHOE,principal@oaklandscc.ie,0469731573,MULTI DENOMINATIONAL,Laois & Offaly ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,387,417,804
2024,72560U,Tullamore College,Riverside,Tullamore,Co. Offaly,,R35XC66,53.275882,-7.486133,Tullamore_Killina,Offaly,Offaly County Council,EDWARD MCEVOY,admin@tullamorecollege.ie,0579321677,MULTI DENOMINATIONAL,Laois & Offaly ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,419,307,726
2024,76060U,Davitt College,Springfield,Castlebar,Co. Mayo,,F23VY15,53.857098,-9.290321,Castlebar,Mayo,Mayo County Council,MR CONOR O'REILLY,davittcollege@msletb.ie,0949023060,MULTI DENOMINATIONAL,"Mayo, Sligo & Leitrim ETB",Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,499,381,880
2024,76061W,Colaiste na Trocaire (Mercy Community College),Rathkeale,Co. Limerick,,,V94Y685,52.519972,-8.93447,Rathkeale,Limerick,Limerick County Council,MICHAEL BEHAN,mercycc@lcetb.ie,06964094,INTER DENOMINATIONAL,Limerick & Clare ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,265,268,533
2024,76062B,Castleknock Community College,Carpenterstown Road,Castleknock,Dublin 15,,D15A996,53.371994,-6.391063,Carpenterstown_D15,Dublin,Fingal County Council,JOHN CRONIN,admin@castleknockcc.ie,018221626,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,621,669,"1,290"
2024,76063D,Colaiste Dun Iascaigh,Cashel Road,Cahir,Co Tipperary,,E21NV38,52.381362,-7.917704,Cahir,Tipperary,Tipperary (SR) County Council,PETER CREEDON,info@colaisteduniascaigh.ie,0527442828,INTER DENOMINATIONAL,Tipperary ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,413,491,904
2024,76064F,Glanmire Community College,Brooklodge,Glanmire,Co.Cork,,T45W965,51.930854,-8.38438,Riverstown_Glanmire,Cork,Cork City Council,RONAN MC CARTHY,glanmirecc@corketb.ie,0214822377,INTER DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,508,632,"1,140"
2024,76065H,Coláiste Cois Life,Gleann an Ghrífín,Leamhcán,Co Átha Cliath,,K78Y330,53.349681,-6.435651,Lucan,Dublin,South Dublin County Council,BREANDÁN MAC FHLOINN,eolas@colaistecoislife.ie,016211825,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,335,285,620
2024,76066J,Meánscoil San Nioclás,Rinn O gCuanach,Dún Garbhán,Co. Phort Láirge,,X35RF24,52.048111,-7.575691,Ring,Waterford,Waterford County Council,SEÁN Ó CALLANÁIN,runai@meanscoil.ie,05846464,INTER DENOMINATIONAL,To  be decided ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,Y,71,80,151
2024,76067L,Colaiste Pobail Naomh Mhuire,CREGGANE,STATION ROAD,BUTTEVANT,CO. CORK,P51NW93,52.23699,-8.677005,Buttevant,Cork,Cork County Council,MR DONAL O'SULLIVAN,buttevantadmin@corketb.ie,02223733,INTER DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,290,290,580
2024,76068N,Coláiste na Sceilge,Caherciveen,Co. Kerry,,,V23Y003,51.940196,-10.240964,Caherciveen_Waterville,Kerry,Kerry County Council,MAURICE FITZGERALD,info@colaistenasceilge.ie,0669473335,INTER DENOMINATIONAL,Kerry ETB,Vocational,Some pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,271,291,562
2024,76069P,Colaiste Phobáil Ros Cré,Corville Road,Roscrea,Co Tipperary,,E53V449,52.953945,-7.79,Roscrea,Tipperary,Tipperary (NR) County Council,MR JACK FLYNN,ColaistePhobal@tipperaryetb.ie,050523939,INTER DENOMINATIONAL,Tipperary ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,305,290,595
2024,76070A,Coláiste Iósaef,Abbeyfarm,Kilmallock,Co. Limerick,,V35E860,52.404054,-8.57774,Kilmallock,Limerick,Limerick County Council,NOEL KELLY,office@cik.ie,06398275,INTER DENOMINATIONAL,Limerick & Clare ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,258,250,508
2024,76072E,Abbey Community College,Boyle,Co Roscommon,,,F52HK46,53.969034,-8.299163,Boyle,Roscommon,Roscommon County Council,MR DAVID HARDING,david.harding@gretb.ie,0719664646,INTER DENOMINATIONAL,Galway & Roscommon ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,297,294,591
2024,76073G,Castletroy College,Newtown,Castletroy,Co Limerick,,V946D85,52.663134,-8.540898,Limerick City,Limerick,Limerick County Council,BRIAN O'DONOGHUE,admin@castletroycollege.ie,061330785,INTER DENOMINATIONAL,Limerick & Clare ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,637,692,"1,329"
2024,76075K,St John Bosco Community College,Kildysart,Ennis,Co. Clare,,V95TXF1,52.673051,-9.104573,Kildysart_Cahercon,Clare,Clare County Council,DENIS O'ROURKE,denis.orourke@lcetb.ie,0656832300,INTER DENOMINATIONAL,Limerick & Clare ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,165,136,301
2024,76076M,Colaiste Chraobh Abhann,Creowen,Kilcoole,Co Wicklow,,A63WF10,53.100629,-6.065358,Kilcoole,Wicklow,Wicklow County Council,MR. OLIVER STACK,reception@colaisteca.ie,012870198,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,376,398,774
2024,76077O,Larkin Community College,Champions Avenue,Dublin 1,,,D01WD93,53.352259,-6.257796,Drumcondra_Marino_Dublin1,Dublin,Dublin City Council,DEIRDRE DOYLE (ACTING),larkinupdates@lcc.cdetb.ie,018742363,INTER DENOMINATIONAL,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,207,207,414
2024,76078Q,Skerries Community College,Skerries Community College,Balbriggan Street,Skerries,Co Dublin,K34HH29,53.579186,-6.115893,Skerries,Dublin,Fingal County Council,KEVIN MC LOUGHLIN,info@skerriescc.ie,018490011,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,484,545,"1,029"
2024,76079S,Coláiste Phobail Cholmcille,Baile Úr,Oileán Thoraí,Doirí Beaga,Co. Dhún Na nGall,F92X023,55.264736,-8.221238,Tory Island,Donegal,Donegal County Council,PATRICK QUEENAN,cpcthorai@donegaletb.ie,0749165448,INTER DENOMINATIONAL,Donegal ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,Y,Y,Y,6,4,10
2024,76081F,Coláiste Ailigh,Cnoc na Móna,Leitir Ceanainn,Co Dhún na nGall,,F92N2HE,54.964092,-7.724989,Letterkenny,Donegal,Donegal County Council,SEÁN MAC SUIBHNE,colaisteailigh@donegaletb.ie,0749125943,INTER DENOMINATIONAL,Donegal ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,172,149,321
2024,76082H,Abbey Community College,Abbey Rd,Ferrybank,Waterford,,X91PC91,52.264397,-7.098767,Waterford,Kilkenny,Kilkenny County Council,MICHELLE JEFFORD,info@abbeycommunitycollege.com,051832930,INTER DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,467,531,998
2024,76083J,Magh Ene College,Church Road,Bundoran,Co Donegal,,F94YT78,54.475156,-8.279328,Ballyshannon_Donegal,Donegal,Donegal County Council,PAT TIGHE (ACTING),maghene@donegaletb.ie,0719841244,INTER DENOMINATIONAL,Donegal ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,183,171,354
2024,76084L,Moville Community College,Carrownaff,Moville,Co Donegal,,F93DN29,55.187047,-7.050878,Carndonagh,Donegal,Donegal County Council,CAROLINE DOHERTY,moville@donegaletb.ie,0749385988,INTER DENOMINATIONAL,Donegal ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,291,321,612
2024,76085N,Gaelcholáiste Reachrann,Bóthar Mhainistir na Gráinsí,Domhnach Míde,Baile Atha Cliath 13,,D13NP52,53.400257,-6.156682,Donaghmede_Howth_D13,Dublin,Fingal County Council,EIMER NIC AN RI,oifig@gcreachrann.ie,018770935,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,237,257,494
2024,76086P,MARIA IMMACULATA COMMUNITY COLLEGE,Dunmanway,Co Cork,,,P47AP82,51.714623,-9.115334,Dunmanway,Cork,Cork County Council,MR NIALL MURPHY,miccinfo@corketb.ie,0238856030,INTER DENOMINATIONAL,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,336,303,639
2024,76088T,Ratoath College,Jamestown,Ratoath,Co. Meath,,A85TW84,53.499628,-6.458267,Ratoath,Meath,Meath County Council,SEAMUS MEEHAN (ACTING),ratoathcollege@lmetb.ie,018254102,INTER DENOMINATIONAL,Louth & Meath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,566,546,"1,112"
2024,76089V,MOHILL COMMUNITY COLLEGE,MOHILL,CO LEITRIM,,,N41YT72,53.922804,-7.8724,Mohill,Leitrim,Leitrim County Council,MR. CORMAC FLYNN,mohillcommunitycollege@msletb.ie,0719631208,MULTI DENOMINATIONAL,"Mayo, Sligo & Leitrim ETB",Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,245,228,473
2024,76090G,Coláiste Pobail Bheanntraí,SESKIN,BANTRY,CO CORK,,P75TE27,51.673872,-9.446545,Bantry,Cork,Cork County Council,MARIAN CAREY,marian.carey@corketb.ie,02756434,INTER DENOMINATIONAL,Cork ETB,Vocational,Some pupils taught some subjects through Irish,Mixed,Day,N,N,N,N,378,388,766
2024,76091I,Coláiste Oiriall,Cnoc an Chonnaidh,Br. Ard Mhacha,Muineachán,Co. Mhuineacháin,H18W897,54.26216,-6.950597,Monaghan,Monaghan,Monaghan County Council,BRENDAN O DUFAIGH,eolas@oiriall.ie,04772344,MULTI DENOMINATIONAL,Cavan & Monaghan ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,220,182,402
2024,76092K,PRESENTATION COMMUNITY COLLEGE,TERENURE,DUBLIN 6W,,,D6WCP28,53.310964,-6.286848,Dublin_6w,Dublin,Dublin City Council,MS ÁINE MULDERRIG,info@pcc.cdetb.ie,014902404,CATHOLIC,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,224,234,458
2024,76093M,COLÁISTE ÍDE AGUS IOSAEF,ABBEYFEALE,CO LIMERICK,,,V94F7X4,52.387459,-9.297044,Abbeyfeale,Limerick,Limerick County Council,LIAM MURPHY,colaisteideagusiosef@lcetb.ie,06830631,MULTI DENOMINATIONAL,Limerick & Clare ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,329,363,692
2024,76096S,Coláiste Mhuirlinne/Merlin College,c/o Galway-Roscommon ETB,Doughiska Road,,Galway,H91309Y,53.282535,-8.984878,Galway City,Galway,Galway City Council,JOHN CLEARY,john.cleary@gretb.ie,091769000,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,334,391,725
2024,76097U,ADAMSTOWN COMMUNITY COLLEGE,Station Rd,Adamstown,Lucan,Co. Dublin,K78WP89,53.336533,-6.46229,Lucan,Dublin,South Dublin County Council,ADRIAN FLYNN,info.adamstowncc@ddletb.ie,016540348,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,462,518,980
2024,76098W,Coláiste Pobail Setanta,Colaiste Pobail Setanta,Phibblestown,Clonee,Dublin 15,D15EY17,53.397775,-6.435089,Blanchardstown_West_D15,Dublin,Fingal County Council,LIAM WALSH,admin@cpsetanta.ie,016402403,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,507,562,"1,069"
2024,76099B,Coláiste Chill Mhantáin,Burkeen,Wicklow Town,Co Wicklow,,A67TV21,52.985206,-6.066093,Wicklow,Wicklow,Wicklow County Council,PADRAIG DONOGHUE,admin.ccm@wicklowvec.ie,040461863,INTER DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,317,616,933
2024,76101I,GAELCHOLÁISTE LUIMNIGH,MEAL SIOR ANRAÍ,LUIMNEACH,,,V9423V7,52.665785,-8.610711,Limerick City,Limerick,Limerick City Council,KEVIN O RAGHALLAIGH,info@gcldrive.com,061404959,INTER DENOMINATIONAL,Limerick & Clare ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,366,250,616
2024,76102K,Coláiste an Eachréidh,Bóthar Thuama,Baile Átha an Rí,Co. na Gaillimhe,,H65WD54,53.301343,-8.747339,Athenry,Galway,Galway County Council,SEÁN O'MAINNIN(ACTING),colaiste.aneachreidh@gretb.ie,091874590,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,127,111,238
2024,76103M,Colaiste na hInse,Bettystown,Co Meath,,,A92NY30,53.692703,-6.245342,Laytown,Meath,Meath County Council,EILIS FLOOD,colaistenahinse@lmetb.ie,0419813335,MULTI DENOMINATIONAL,Louth & Meath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,483,547,"1,030"
2024,76104O,Donabate Community College,"Portrane Road,",Donabate,Co Dublin,,K36NN88,53.490088,-6.144229,Donabate,Dublin,Fingal County Council,JOHN DOYLE,info@donabatecc.ie,018436726,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,358,455,813
2024,76105Q,Banagher College,Banagher,Co. Offaly,,,R42WR22,53.186848,-7.986564,Banagher,Offaly,Offaly County Council,MS. LILY KINAHAN,admin@bccns.ie,0579151323,MULTI DENOMINATIONAL,Laois & Offaly ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,286,277,563
2024,76106S,Gaelcholáiste na Mara,Pairc Na bPiarsach,Bothar an Ghleanntain,Arklow,Co.Wicklow,Y14DX27,52.801166,-6.166386,Arklow,Wicklow,Wicklow County Council,TONY Ó MURCHÚ,gaelcholaistenamara@gmail.com,040291764,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,129,173,302
2024,76107U,Coláiste Eoghain,Muileann Thulaigh Gharbháin,Bun Cranncha,Co. Dhún na nGall,,F93XT38,55.144044,-7.452633,Buncrana,Donegal,Donegal County Council,CLAIRE NÍ DHOCHARTAIGH,colaisteeoghain@donegaletb.ie,0749322350,MULTI DENOMINATIONAL,Donegal ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,12,5,17
2024,76127D,Creagh College,Carnew Road,Gorey,Co. Wexford,,Y25V6Y9,52.675621,-6.314232,Gorey,Wexford,Wexford County Council,PAUL GLYNN,creaghcollege@wwetb.ie,0539484035,MULTI DENOMINATIONAL,Waterford & Wexford ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,487,580,"1,067"
2024,76129H,Ardgillan Community College,Castlelands,Balbriggan,,Co Dublin,K32KK33,53.60066,-6.180521,Balbriggan,Dublin,Fingal County Council,NUALA NI MHURCHU,info@ardgillancc.ie,019680734,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,360,641,"1,001"
2024,76130P,Luttrellstown Community College,Luttrellstown Community College,Porterstown Road,Clonsilla,Dublin 15,D15DY29,53.375205,-6.409025,Carpenterstown_D15,Dublin,Fingal County Council,SIOBHÁN MORAN,info.luttrellstowncc@ddletb.ie,018228060,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,445,553,998
2024,76150V,Coláiste Pobail Acla,Achill Sound,Westport,Co. Mayo,,F28CP49,53.9324,-9.914239,Achill,Mayo,Mayo County Council,JASON Ó MONGÁIN,info@cpacla.ie,09845139,MULTI DENOMINATIONAL,"Mayo, Sligo & Leitrim ETB",Vocational,No subjects taught through Irish,Mixed,Day,N,N,Y,Y,133,121,254
2024,76152C,Kishoge Community College,Thomas Omer Way,Lucan,,,K78DC89,53.33626,-6.425736,Lucan,Dublin,South Dublin County Council,NIALL HARE,reception@kishogecc.ie,016877482,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,425,500,925
2024,76173K,Coláiste na Mí,Johnstown Educational Campus,Johnstown,Navan,Co Meath,C15T028,53.643121,-6.650941,Navan,Meath,Meath County Council,MS LOUISE KEARNS,colaistenami@lmetb.ie,0469012130,MULTI DENOMINATIONAL,Louth & Meath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,329,544,873
2024,76193Q,Maynooth Community College,Mariavilla,Moyglare Road,Maynooth,Co. Kildare,W23P2R0,53.394861,-6.596769,Maynooth,Kildare,Kildare County Council,SIOBHAIN MCCAULEY,principal@mcc.edu.ie,016016041,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,523,439,962
2024,76194S,Naas Community College,Osberstown,Millennium Park,Naas,Co Kildare,W91P93F,53.231887,-6.676426,Naas,Kildare,Kildare County Council,CIARÁN KEEGAN,info@naascc.ie,045850580,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,422,485,907
2024,76195U,Coláiste Chú Chulainn,Lower Marshes,Dundalk,CO. LOUTH,,A91F75P,54.00068,-6.395442,Dundalk,Louth,Louth County Council,TOMAS SHARKEY,colaistecc@lmetb.ie,0429354553,MULTI DENOMINATIONAL,Louth & Meath ETB,Vocational,Some pupils taught all subjects through Irish,Mixed,Day,N,N,N,Y,356,541,897
2024,76196W,DE LACY COLLEGE,Ashbourne Education Campus,Killegland,Ashbourne,Co. Meath,A84TW90,53.511564,-6.41523,Ratoath,Meath,Meath County Council,JANICE CORRIGAN,colaistedelacy@lmetb.ie,015241075,MULTI DENOMINATIONAL,Louth & Meath ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,456,457,913
2024,76213T,Lusk Community College,Raheny Lane,Rathmore Road,Lusk,Co. Dublin,K45WN50,53.530307,-6.157305,Rush&Lusk,Dublin,Fingal County Council,PAT COLE,patrickcole@luskcc.ie,015130000,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,529,552,"1,081"
2024,76233C,Coláiste Bhaile Chláir,Lakeview,Baile Chláir,,,H91XY8V,53.335133,-8.936564,Galway City,Galway,Galway County Council,MR ALAN MONGEY,info.claregalway@gretb.ie,091799001,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,Y,N,598,717,"1,315"
2024,76273O,Gaelcholáiste Charraig Ui Leighin,Gaelcholáiste Charraig Uí Leighin,Árd na Cloiche,Carraig Uí Leighin,,P43XV78,51.826142,-8.401942,Carrigaline,Cork,Cork County Council,DONNCHADH Ó CRÓINÍN,eolascul@corketb.ie,021 4372901,MULTI DENOMINATIONAL,Cork ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,151,132,283
2024,76293U,Kingswood Community College,Ballymount Road,Kingswood Heights,Tallaght,Dublin 24,D24HYN2,53.306614,-6.372146,Tallaght,Dublin,South Dublin County Council,DEBORAH DUNNE,info@kingswoodcc.ie,01 4517400,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,449,533,982
2024,76313A,Coláiste Dún an Rí,Ernan's Hill,Kingscourt,Co. Cavan,,A82K5W7,53.909342,-6.804416,Bailieborough,Cavan,Cavan County Council,MR. FERGAL BOYLE,info@colaistedunanri.ie,0429698294,MULTI DENOMINATIONAL,Cavan & Monaghan ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,335,354,689
2024,76333G,Carrigtwohill Post Primary,Station Road,Carrigtwohill,Co. Cork,,T45YY22,51.913059,-8.262623,Midleton_Carrigtwohill,Cork,Cork County Council,MARTIN COLEMAN(ACTING),Carrigtwohillcc@corketb.ie,0214853488,CATHOLIC,Cork ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,328,513,841
2024,76334I,St Joseph's Community College,St. Joseph's Community College,Charlestown,,,F12WE19,53.960292,-8.801406,Charlestown,Mayo,Mayo County Council,MR JOHN BONES (ACTING),info@sjcc.ie,094-9254211,CATHOLIC,"Mayo, Sligo & Leitrim ETB",Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,96,105,201
2024,76394D,Clonturk College,Swords Road,Whitehall,Dublin 9,,D09W5K6,53.379449,-6.24827,Whitehall_SantryD9,Dublin,Dublin City Council,ANTHONY CREEVEY,info@clonturkcc.cdetb.ie,015596960,MULTI DENOMINATIONAL,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,447,492,939
2024,76414G,Thomond Community College,Moylish Park,Moylish,Limerick,,V94V342,52.678362,-8.649056,Limerick City,Limerick,Limerick City Council,VIVIENNE HOGAN,info@thomondcc.ie,061452422,MULTI DENOMINATIONAL,Limerick & Clare ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,320,286,606
2024,76454S,Griffeen Community College,c/o Kishogue Community College,Thomas Omar Way,Lucan,Co. Dublin,K78DC89,53.33626,-6.425736,Lucan,Dublin,South Dublin County Council,MR NOEL KELLY,noelkelly@griffeencc.ie,016212392,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,240,297,537
2024,76474B,Dunamase College (Coláiste Dhún Másc),Railway Street,Portlaoise,Co. Laois,,R32WE02,53.035004,-7.299025,Portlaoise,Laois,Laois County Council,DYMPNA KELLY,info@dunamasecollege.ie,0578664696,MULTI DENOMINATIONAL,Laois & Offaly ETB,Vocational,Some pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,300,277,577
2024,76475D,Swords Community College,Broadmeadows,RATHBEALE ROAD,SWORDS,Co. Dublin,K67A3E8,53.466374,-6.249013,Swords,Dublin,Fingal County Council,AOIFE SMITH,info@swordscc.ie,01 22 33 067,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,398,532,930
2024,76476F,Mungret Community College,Cahranardrish,Mungret,Limerick,,V9462R7,52.629655,-8.685704,Limerick City,Limerick,Limerick City Council,LIAM O'MAHONY,liam.omahoney@lcetb.ie,087 6742940,MULTI DENOMINATIONAL,Limerick & Clare ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,467,473,940
2024,76534Q,Coláiste Naomh Eoin,Inis Meáin,Oileáin Árann,,,,53.087299,-9.589039,Kilronan_Aran Islands,Galway,Galway County Council,M NÍ FHÁTHARTA,eolas.eoin@gretb.ie,09973991,MULTI DENOMINATIONAL,Galway & Roscommon ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,Y,Y,N,21,19,40
2024,76554W,Gaelcholáiste Mhaigh Nuad,Manor Mills,Maigh Nuad,,,W23V9P2,53.3818,-6.593653,Maynooth,Kildare,Kildare County Council,MÍCHEÁL Ó CEOINÍN,michealoceoinin@kwetb.ie,015054386,MULTI DENOMINATIONAL,Kildare & Wicklow ETB ,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,75,54,129
2024,76574F,Eriu Community College,Barnwell Road,Hansfield,Dublin 15,,D15X4XT,53.389532,-6.445715,Blanchardstown_West_D15,Dublin,Fingal County Council,MICHAEL FLYNN,admin@eriucc.ie,019633353,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,88,106,194
